위도,경도,cctv_count,light_count,score,grade
37.4588,126.9006,0,0,0.0,위험
37.45969831117499,126.9006,0,0,0.0,위험
37.46059662234998,126.9006,0,0,0.0,위험
37.461494933524975,126.9006,0,0,0.0,위험
37.46239324469997,126.9006,0,0,0.0,위험
37.46329155587496,126.9006,0,0,0.0,위험
37.46418986704995,126.9006,0,0,0.0,위험
37.465088178224946,126.9006,0,0,0.0,위험
37.46598648939994,126.9006,0,0,0.0,위험
37.46688480057493,126.9006,0,0,0.0,위험
37.467783111749924,126.9006,0,0,0.0,위험
37.46868142292492,126.9006,0,0,0.0,위험
37.46957973409991,126.9006,0,0,0.0,위험
37.4704780452749,126.9006,0,0,0.0,위험
37.471376356449895,126.9006,0,0,0.0,위험
37.47227466762489,126.9006,0,0,0.0,위험
37.47317297879988,126.9006,0,0,0.0,위험
37.47407128997487,126.9006,0,0,0.0,위험
37.474969601149866,126.9006,0,0,0.0,위험
37.47586791232486,126.9006,0,0,0.0,위험
37.47676622349985,126.9006,0,0,0.0,위험
37.477664534674844,126.9006,0,0,0.0,위험
37.47856284584984,126.9006,0,0,0.0,위험
37.47946115702483,126.9006,0,0,0.0,위험
37.48035946819982,126.9006,1,0,0.62,안전
37.481257779374815,126.9006,1,0,0.62,안전
37.48215609054981,126.9006,0,0,0.0,위험
37.4830544017248,126.9006,0,0,0.0,위험
37.48395271289979,126.9006,0,0,0.0,위험
37.484851024074786,126.9006,0,5,9.09,안전
37.48574933524978,126.9006,0,9,16.36,안전
37.48664764642477,126.9006,0,0,0.0,위험
37.487545957599764,126.9006,0,0,0.0,위험
37.48844426877476,126.9006,0,0,0.0,위험
37.48934257994975,126.9006,0,0,0.0,위험
37.49024089112474,126.9006,0,0,0.0,위험
37.4588,126.9017320464922,0,0,0.0,위험
37.45969831117499,126.9017320464922,0,0,0.0,위험
37.46059662234998,126.9017320464922,0,0,0.0,위험
37.461494933524975,126.9017320464922,0,0,0.0,위험
37.46239324469997,126.9017320464922,0,0,0.0,위험
37.46329155587496,126.9017320464922,0,0,0.0,위험
37.46418986704995,126.9017320464922,0,0,0.0,위험
37.465088178224946,126.9017320464922,0,0,0.0,위험
37.46598648939994,126.9017320464922,0,0,0.0,위험
37.46688480057493,126.9017320464922,0,0,0.0,위험
37.467783111749924,126.9017320464922,0,0,0.0,위험
37.46868142292492,126.9017320464922,0,0,0.0,위험
37.46957973409991,126.9017320464922,0,0,0.0,위험
37.4704780452749,126.9017320464922,0,0,0.0,위험
37.471376356449895,126.9017320464922,0,0,0.0,위험
37.47227466762489,126.9017320464922,0,0,0.0,위험
37.47317297879988,126.9017320464922,0,0,0.0,위험
37.47407128997487,126.9017320464922,0,0,0.0,위험
37.474969601149866,126.9017320464922,0,0,0.0,위험
37.47586791232486,126.9017320464922,0,0,0.0,위험
37.47676622349985,126.9017320464922,0,0,0.0,위험
37.477664534674844,126.9017320464922,0,0,0.0,위험
37.47856284584984,126.9017320464922,0,0,0.0,위험
37.47946115702483,126.9017320464922,0,0,0.0,위험
37.48035946819982,126.9017320464922,0,0,0.0,위험
37.481257779374815,126.9017320464922,0,0,0.0,위험
37.48215609054981,126.9017320464922,4,0,2.5,안전
37.4830544017248,126.9017320464922,0,0,0.0,위험
37.48395271289979,126.9017320464922,0,0,0.0,위험
37.484851024074786,126.9017320464922,0,14,25.45,안전
37.48574933524978,126.9017320464922,0,12,21.82,안전
37.48664764642477,126.9017320464922,0,0,0.0,위험
37.487545957599764,126.9017320464922,0,0,0.0,위험
37.48844426877476,126.9017320464922,0,0,0.0,위험
37.48934257994975,126.9017320464922,0,0,0.0,위험
37.49024089112474,126.9017320464922,0,0,0.0,위험
37.4588,126.9028640929844,0,0,0.0,위험
37.45969831117499,126.9028640929844,0,0,0.0,위험
37.46059662234998,126.9028640929844,0,0,0.0,위험
37.461494933524975,126.9028640929844,0,0,0.0,위험
37.46239324469997,126.9028640929844,0,0,0.0,위험
37.46329155587496,126.9028640929844,0,0,0.0,위험
37.46418986704995,126.9028640929844,0,0,0.0,위험
37.465088178224946,126.9028640929844,0,0,0.0,위험
37.46598648939994,126.9028640929844,0,0,0.0,위험
37.46688480057493,126.9028640929844,0,0,0.0,위험
37.467783111749924,126.9028640929844,0,0,0.0,위험
37.46868142292492,126.9028640929844,0,0,0.0,위험
37.46957973409991,126.9028640929844,0,0,0.0,위험
37.4704780452749,126.9028640929844,0,0,0.0,위험
37.471376356449895,126.9028640929844,0,0,0.0,위험
37.47227466762489,126.9028640929844,0,0,0.0,위험
37.47317297879988,126.9028640929844,0,0,0.0,위험
37.47407128997487,126.9028640929844,0,0,0.0,위험
37.474969601149866,126.9028640929844,0,0,0.0,위험
37.47586791232486,126.9028640929844,0,0,0.0,위험
37.47676622349985,126.9028640929844,0,0,0.0,위험
37.477664534674844,126.9028640929844,0,0,0.0,위험
37.47856284584984,126.9028640929844,0,0,0.0,위험
37.47946115702483,126.9028640929844,0,0,0.0,위험
37.48035946819982,126.9028640929844,0,0,0.0,위험
37.481257779374815,126.9028640929844,4,0,2.5,안전
37.48215609054981,126.9028640929844,4,0,2.5,안전
37.4830544017248,126.9028640929844,4,0,2.5,안전
37.48395271289979,126.9028640929844,0,0,0.0,위험
37.484851024074786,126.9028640929844,0,16,29.09,안전
37.48574933524978,126.9028640929844,0,6,10.91,안전
37.48664764642477,126.9028640929844,0,0,0.0,위험
37.487545957599764,126.9028640929844,0,0,0.0,위험
37.48844426877476,126.9028640929844,0,0,0.0,위험
37.48934257994975,126.9028640929844,0,0,0.0,위험
37.49024089112474,126.9028640929844,0,0,0.0,위험
37.4588,126.9039961394766,0,0,0.0,위험
37.45969831117499,126.9039961394766,0,0,0.0,위험
37.46059662234998,126.9039961394766,0,0,0.0,위험
37.461494933524975,126.9039961394766,0,0,0.0,위험
37.46239324469997,126.9039961394766,0,0,0.0,위험
37.46329155587496,126.9039961394766,0,0,0.0,위험
37.46418986704995,126.9039961394766,0,0,0.0,위험
37.465088178224946,126.9039961394766,0,0,0.0,위험
37.46598648939994,126.9039961394766,0,0,0.0,위험
37.46688480057493,126.9039961394766,0,0,0.0,위험
37.467783111749924,126.9039961394766,0,0,0.0,위험
37.46868142292492,126.9039961394766,0,0,0.0,위험
37.46957973409991,126.9039961394766,0,0,0.0,위험
37.4704780452749,126.9039961394766,0,0,0.0,위험
37.471376356449895,126.9039961394766,0,0,0.0,위험
37.47227466762489,126.9039961394766,0,0,0.0,위험
37.47317297879988,126.9039961394766,0,0,0.0,위험
37.47407128997487,126.9039961394766,0,0,0.0,위험
37.474969601149866,126.9039961394766,0,0,0.0,위험
37.47586791232486,126.9039961394766,0,0,0.0,위험
37.47676622349985,126.9039961394766,0,0,0.0,위험
37.477664534674844,126.9039961394766,0,0,0.0,위험
37.47856284584984,126.9039961394766,0,0,0.0,위험
37.47946115702483,126.9039961394766,0,0,0.0,위험
37.48035946819982,126.9039961394766,0,0,0.0,위험
37.481257779374815,126.9039961394766,0,0,0.0,위험
37.48215609054981,126.9039961394766,0,0,0.0,위험
37.4830544017248,126.9039961394766,4,0,2.5,안전
37.48395271289979,126.9039961394766,0,0,0.0,위험
37.484851024074786,126.9039961394766,0,19,34.55,안전
37.48574933524978,126.9039961394766,0,6,10.91,안전
37.48664764642477,126.9039961394766,0,0,0.0,위험
37.487545957599764,126.9039961394766,0,0,0.0,위험
37.48844426877476,126.9039961394766,0,0,0.0,위험
37.48934257994975,126.9039961394766,0,0,0.0,위험
37.49024089112474,126.9039961394766,0,0,0.0,위험
37.4588,126.9051281859688,0,0,0.0,위험
37.45969831117499,126.9051281859688,0,0,0.0,위험
37.46059662234998,126.9051281859688,0,0,0.0,위험
37.461494933524975,126.9051281859688,0,0,0.0,위험
37.46239324469997,126.9051281859688,0,0,0.0,위험
37.46329155587496,126.9051281859688,0,0,0.0,위험
37.46418986704995,126.9051281859688,0,0,0.0,위험
37.465088178224946,126.9051281859688,0,0,0.0,위험
37.46598648939994,126.9051281859688,0,0,0.0,위험
37.46688480057493,126.9051281859688,0,0,0.0,위험
37.467783111749924,126.9051281859688,0,0,0.0,위험
37.46868142292492,126.9051281859688,0,0,0.0,위험
37.46957973409991,126.9051281859688,0,0,0.0,위험
37.4704780452749,126.9051281859688,0,0,0.0,위험
37.471376356449895,126.9051281859688,0,0,0.0,위험
37.47227466762489,126.9051281859688,0,0,0.0,위험
37.47317297879988,126.9051281859688,0,0,0.0,위험
37.47407128997487,126.9051281859688,0,0,0.0,위험
37.474969601149866,126.9051281859688,0,0,0.0,위험
37.47586791232486,126.9051281859688,0,0,0.0,위험
37.47676622349985,126.9051281859688,0,0,0.0,위험
37.477664534674844,126.9051281859688,0,0,0.0,위험
37.47856284584984,126.9051281859688,0,0,0.0,위험
37.47946115702483,126.9051281859688,0,0,0.0,위험
37.48035946819982,126.9051281859688,0,0,0.0,위험
37.481257779374815,126.9051281859688,0,0,0.0,위험
37.48215609054981,126.9051281859688,0,0,0.0,위험
37.4830544017248,126.9051281859688,0,0,0.0,위험
37.48395271289979,126.9051281859688,0,0,0.0,위험
37.484851024074786,126.9051281859688,0,22,40.0,안전
37.48574933524978,126.9051281859688,0,6,10.91,안전
37.48664764642477,126.9051281859688,0,0,0.0,위험
37.487545957599764,126.9051281859688,0,0,0.0,위험
37.48844426877476,126.9051281859688,0,0,0.0,위험
37.48934257994975,126.9051281859688,0,0,0.0,위험
37.49024089112474,126.9051281859688,0,0,0.0,위험
37.4588,126.90626023246101,0,0,0.0,위험
37.45969831117499,126.90626023246101,0,0,0.0,위험
37.46059662234998,126.90626023246101,0,0,0.0,위험
37.461494933524975,126.90626023246101,0,0,0.0,위험
37.46239324469997,126.90626023246101,0,0,0.0,위험
37.46329155587496,126.90626023246101,0,0,0.0,위험
37.46418986704995,126.90626023246101,0,0,0.0,위험
37.465088178224946,126.90626023246101,0,0,0.0,위험
37.46598648939994,126.90626023246101,0,0,0.0,위험
37.46688480057493,126.90626023246101,0,0,0.0,위험
37.467783111749924,126.90626023246101,0,0,0.0,위험
37.46868142292492,126.90626023246101,0,0,0.0,위험
37.46957973409991,126.90626023246101,0,0,0.0,위험
37.4704780452749,126.90626023246101,0,0,0.0,위험
37.471376356449895,126.90626023246101,0,0,0.0,위험
37.47227466762489,126.90626023246101,0,0,0.0,위험
37.47317297879988,126.90626023246101,0,0,0.0,위험
37.47407128997487,126.90626023246101,0,0,0.0,위험
37.474969601149866,126.90626023246101,0,0,0.0,위험
37.47586791232486,126.90626023246101,0,0,0.0,위험
37.47676622349985,126.90626023246101,0,0,0.0,위험
37.477664534674844,126.90626023246101,0,0,0.0,위험
37.47856284584984,126.90626023246101,0,0,0.0,위험
37.47946115702483,126.90626023246101,0,0,0.0,위험
37.48035946819982,126.90626023246101,0,0,0.0,위험
37.481257779374815,126.90626023246101,0,0,0.0,위험
37.48215609054981,126.90626023246101,0,0,0.0,위험
37.4830544017248,126.90626023246101,0,0,0.0,위험
37.48395271289979,126.90626023246101,0,0,0.0,위험
37.484851024074786,126.90626023246101,0,20,36.36,안전
37.48574933524978,126.90626023246101,0,9,16.36,안전
37.48664764642477,126.90626023246101,0,0,0.0,위험
37.487545957599764,126.90626023246101,0,0,0.0,위험
37.48844426877476,126.90626023246101,0,0,0.0,위험
37.48934257994975,126.90626023246101,0,0,0.0,위험
37.49024089112474,126.90626023246101,0,0,0.0,위험
37.4588,126.90739227895321,0,0,0.0,위험
37.45969831117499,126.90739227895321,0,0,0.0,위험
37.46059662234998,126.90739227895321,0,0,0.0,위험
37.461494933524975,126.90739227895321,0,0,0.0,위험
37.46239324469997,126.90739227895321,0,0,0.0,위험
37.46329155587496,126.90739227895321,0,0,0.0,위험
37.46418986704995,126.90739227895321,0,0,0.0,위험
37.465088178224946,126.90739227895321,0,0,0.0,위험
37.46598648939994,126.90739227895321,0,0,0.0,위험
37.46688480057493,126.90739227895321,0,0,0.0,위험
37.467783111749924,126.90739227895321,0,0,0.0,위험
37.46868142292492,126.90739227895321,0,0,0.0,위험
37.46957973409991,126.90739227895321,0,0,0.0,위험
37.4704780452749,126.90739227895321,0,0,0.0,위험
37.471376356449895,126.90739227895321,0,0,0.0,위험
37.47227466762489,126.90739227895321,0,0,0.0,위험
37.47317297879988,126.90739227895321,0,0,0.0,위험
37.47407128997487,126.90739227895321,0,0,0.0,위험
37.474969601149866,126.90739227895321,0,0,0.0,위험
37.47586791232486,126.90739227895321,0,0,0.0,위험
37.47676622349985,126.90739227895321,0,0,0.0,위험
37.477664534674844,126.90739227895321,0,0,0.0,위험
37.47856284584984,126.90739227895321,0,0,0.0,위험
37.47946115702483,126.90739227895321,0,0,0.0,위험
37.48035946819982,126.90739227895321,0,0,0.0,위험
37.481257779374815,126.90739227895321,0,0,0.0,위험
37.48215609054981,126.90739227895321,0,0,0.0,위험
37.4830544017248,126.90739227895321,0,0,0.0,위험
37.48395271289979,126.90739227895321,0,0,0.0,위험
37.484851024074786,126.90739227895321,0,15,27.27,안전
37.48574933524978,126.90739227895321,0,13,23.64,안전
37.48664764642477,126.90739227895321,0,0,0.0,위험
37.487545957599764,126.90739227895321,0,0,0.0,위험
37.48844426877476,126.90739227895321,0,0,0.0,위험
37.48934257994975,126.90739227895321,0,0,0.0,위험
37.49024089112474,126.90739227895321,0,0,0.0,위험
37.4588,126.90852432544541,0,0,0.0,위험
37.45969831117499,126.90852432544541,0,0,0.0,위험
37.46059662234998,126.90852432544541,0,0,0.0,위험
37.461494933524975,126.90852432544541,0,0,0.0,위험
37.46239324469997,126.90852432544541,0,0,0.0,위험
37.46329155587496,126.90852432544541,0,0,0.0,위험
37.46418986704995,126.90852432544541,0,0,0.0,위험
37.465088178224946,126.90852432544541,0,0,0.0,위험
37.46598648939994,126.90852432544541,0,0,0.0,위험
37.46688480057493,126.90852432544541,0,0,0.0,위험
37.467783111749924,126.90852432544541,0,0,0.0,위험
37.46868142292492,126.90852432544541,0,0,0.0,위험
37.46957973409991,126.90852432544541,0,0,0.0,위험
37.4704780452749,126.90852432544541,0,0,0.0,위험
37.471376356449895,126.90852432544541,0,0,0.0,위험
37.47227466762489,126.90852432544541,0,0,0.0,위험
37.47317297879988,126.90852432544541,0,0,0.0,위험
37.47407128997487,126.90852432544541,0,0,0.0,위험
37.474969601149866,126.90852432544541,0,0,0.0,위험
37.47586791232486,126.90852432544541,0,0,0.0,위험
37.47676622349985,126.90852432544541,0,0,0.0,위험
37.477664534674844,126.90852432544541,0,0,0.0,위험
37.47856284584984,126.90852432544541,0,0,0.0,위험
37.47946115702483,126.90852432544541,0,0,0.0,위험
37.48035946819982,126.90852432544541,0,0,0.0,위험
37.481257779374815,126.90852432544541,0,0,0.0,위험
37.48215609054981,126.90852432544541,0,0,0.0,위험
37.4830544017248,126.90852432544541,0,0,0.0,위험
37.48395271289979,126.90852432544541,0,0,0.0,위험
37.484851024074786,126.90852432544541,4,7,15.23,안전
37.48574933524978,126.90852432544541,4,17,33.41,안전
37.48664764642477,126.90852432544541,0,2,3.64,안전
37.487545957599764,126.90852432544541,0,0,0.0,위험
37.48844426877476,126.90852432544541,0,0,0.0,위험
37.48934257994975,126.90852432544541,0,0,0.0,위험
37.49024089112474,126.90852432544541,0,0,0.0,위험
37.4588,126.90965637193761,0,0,0.0,위험
37.45969831117499,126.90965637193761,0,0,0.0,위험
37.46059662234998,126.90965637193761,0,0,0.0,위험
37.461494933524975,126.90965637193761,0,0,0.0,위험
37.46239324469997,126.90965637193761,0,0,0.0,위험
37.46329155587496,126.90965637193761,0,0,0.0,위험
37.46418986704995,126.90965637193761,0,0,0.0,위험
37.465088178224946,126.90965637193761,0,0,0.0,위험
37.46598648939994,126.90965637193761,0,0,0.0,위험
37.46688480057493,126.90965637193761,0,0,0.0,위험
37.467783111749924,126.90965637193761,0,0,0.0,위험
37.46868142292492,126.90965637193761,0,0,0.0,위험
37.46957973409991,126.90965637193761,0,0,0.0,위험
37.4704780452749,126.90965637193761,0,0,0.0,위험
37.471376356449895,126.90965637193761,0,0,0.0,위험
37.47227466762489,126.90965637193761,0,0,0.0,위험
37.47317297879988,126.90965637193761,0,0,0.0,위험
37.47407128997487,126.90965637193761,0,0,0.0,위험
37.474969601149866,126.90965637193761,0,0,0.0,위험
37.47586791232486,126.90965637193761,0,0,0.0,위험
37.47676622349985,126.90965637193761,0,0,0.0,위험
37.477664534674844,126.90965637193761,0,0,0.0,위험
37.47856284584984,126.90965637193761,0,0,0.0,위험
37.47946115702483,126.90965637193761,0,0,0.0,위험
37.48035946819982,126.90965637193761,0,0,0.0,위험
37.481257779374815,126.90965637193761,0,0,0.0,위험
37.48215609054981,126.90965637193761,0,0,0.0,위험
37.4830544017248,126.90965637193761,0,0,0.0,위험
37.48395271289979,126.90965637193761,0,0,0.0,위험
37.484851024074786,126.90965637193761,4,0,2.5,안전
37.48574933524978,126.90965637193761,3,18,34.6,안전
37.48664764642477,126.90965637193761,0,8,14.55,안전
37.487545957599764,126.90965637193761,0,0,0.0,위험
37.48844426877476,126.90965637193761,0,0,0.0,위험
37.48934257994975,126.90965637193761,0,0,0.0,위험
37.49024089112474,126.90965637193761,0,0,0.0,위험
37.4588,126.91078841842982,0,0,0.0,위험
37.45969831117499,126.91078841842982,0,0,0.0,위험
37.46059662234998,126.91078841842982,0,0,0.0,위험
37.461494933524975,126.91078841842982,0,0,0.0,위험
37.46239324469997,126.91078841842982,0,0,0.0,위험
37.46329155587496,126.91078841842982,0,0,0.0,위험
37.46418986704995,126.91078841842982,0,0,0.0,위험
37.465088178224946,126.91078841842982,0,0,0.0,위험
37.46598648939994,126.91078841842982,0,0,0.0,위험
37.46688480057493,126.91078841842982,0,0,0.0,위험
37.467783111749924,126.91078841842982,0,0,0.0,위험
37.46868142292492,126.91078841842982,1,0,0.62,안전
37.46957973409991,126.91078841842982,2,0,1.25,안전
37.4704780452749,126.91078841842982,4,0,2.5,안전
37.471376356449895,126.91078841842982,3,0,1.88,안전
37.47227466762489,126.91078841842982,0,0,0.0,위험
37.47317297879988,126.91078841842982,0,0,0.0,위험
37.47407128997487,126.91078841842982,0,0,0.0,위험
37.474969601149866,126.91078841842982,0,0,0.0,위험
37.47586791232486,126.91078841842982,0,0,0.0,위험
37.47676622349985,126.91078841842982,0,0,0.0,위험
37.477664534674844,126.91078841842982,0,0,0.0,위험
37.47856284584984,126.91078841842982,0,0,0.0,위험
37.47946115702483,126.91078841842982,0,0,0.0,위험
37.48035946819982,126.91078841842982,4,0,2.5,안전
37.481257779374815,126.91078841842982,8,0,5.0,안전
37.48215609054981,126.91078841842982,4,0,2.5,안전
37.4830544017248,126.91078841842982,0,0,0.0,위험
37.48395271289979,126.91078841842982,0,0,0.0,위험
37.484851024074786,126.91078841842982,0,0,0.0,위험
37.48574933524978,126.91078841842982,0,11,20.0,안전
37.48664764642477,126.91078841842982,0,20,36.36,안전
37.487545957599764,126.91078841842982,0,0,0.0,위험
37.48844426877476,126.91078841842982,0,0,0.0,위험
37.48934257994975,126.91078841842982,0,0,0.0,위험
37.49024089112474,126.91078841842982,0,0,0.0,위험
37.4588,126.91192046492202,0,0,0.0,위험
37.45969831117499,126.91192046492202,0,0,0.0,위험
37.46059662234998,126.91192046492202,0,0,0.0,위험
37.461494933524975,126.91192046492202,0,0,0.0,위험
37.46239324469997,126.91192046492202,0,0,0.0,위험
37.46329155587496,126.91192046492202,0,0,0.0,위험
37.46418986704995,126.91192046492202,0,0,0.0,위험
37.465088178224946,126.91192046492202,0,0,0.0,위험
37.46598648939994,126.91192046492202,0,0,0.0,위험
37.46688480057493,126.91192046492202,0,0,0.0,위험
37.467783111749924,126.91192046492202,0,0,0.0,위험
37.46868142292492,126.91192046492202,0,0,0.0,위험
37.46957973409991,126.91192046492202,2,0,1.25,안전
37.4704780452749,126.91192046492202,3,0,1.88,안전
37.471376356449895,126.91192046492202,3,0,1.88,안전
37.47227466762489,126.91192046492202,0,0,0.0,위험
37.47317297879988,126.91192046492202,0,0,0.0,위험
37.47407128997487,126.91192046492202,0,0,0.0,위험
37.474969601149866,126.91192046492202,0,0,0.0,위험
37.47586791232486,126.91192046492202,0,0,0.0,위험
37.47676622349985,126.91192046492202,0,0,0.0,위험
37.477664534674844,126.91192046492202,0,0,0.0,위험
37.47856284584984,126.91192046492202,0,0,0.0,위험
37.47946115702483,126.91192046492202,0,0,0.0,위험
37.48035946819982,126.91192046492202,1,0,0.62,안전
37.481257779374815,126.91192046492202,4,0,2.5,안전
37.48215609054981,126.91192046492202,1,0,0.62,안전
37.4830544017248,126.91192046492202,0,0,0.0,위험
37.48395271289979,126.91192046492202,0,0,0.0,위험
37.484851024074786,126.91192046492202,0,0,0.0,위험
37.48574933524978,126.91192046492202,1,6,11.53,안전
37.48664764642477,126.91192046492202,0,22,40.0,안전
37.487545957599764,126.91192046492202,0,8,14.55,안전
37.48844426877476,126.91192046492202,0,0,0.0,위험
37.48934257994975,126.91192046492202,0,0,0.0,위험
37.49024089112474,126.91192046492202,0,0,0.0,위험
37.4588,126.91305251141422,0,0,0.0,위험
37.45969831117499,126.91305251141422,0,0,0.0,위험
37.46059662234998,126.91305251141422,0,0,0.0,위험
37.461494933524975,126.91305251141422,0,0,0.0,위험
37.46239324469997,126.91305251141422,0,0,0.0,위험
37.46329155587496,126.91305251141422,0,0,0.0,위험
37.46418986704995,126.91305251141422,0,0,0.0,위험
